t [s],a(t) [m/s^2]
18.13865546,0.004680146
18.14285714,0.00620681
18.14705882,-0.00315417
18.1512605,-0.002523644
18.15546218,0.011038683
18.15966387,0.006380588
18.16386555,-0.000337315
18.16806723,-0.002502077
18.17226891,-0.010232034
18.17647059,-0.003097647
18.18067227,-0.007939177
18.18487395,-0.008497284
18.18907563,0.001905158
18.19327731,-0.010172891
18.19747899,0.012780645
18.20168067,0.010931428
18.20588235,0.007608251
18.21008403,0.006352657
18.21428571,-0.008476542
18.21848739,-0.002865433
18.22268908,0.010502095
18.22689076,0.007569342
18.23109244,-0.009972113
18.23529412,0.003883746
18.2394958,-0.011964306
18.24369748,-0.011441595
18.24789916,-0.004099277
18.25210084,-0.001847206
18.25630252,-0.001003818
18.2605042,0.004526019
18.26470588,-0.001898426
18.26890756,0.010361144
18.27310924,0.007284455
18.27731092,0.01048661
18.28151261,0.009228589
18.28571429,0.002309548
18.28991597,-0.016895959
18.29411765,-0.012549815
18.29831933,-0.001511075
18.30252101,-0.00065233
18.30672269,0.006669624
18.31092437,-0.002394615
18.31512605,-0.010572957
18.31932773,-0.002359752
18.32352941,0.013245095
18.32773109,0.001539418
18.33193277,0.000276886
18.33613445,0.001749611
18.34033613,0.003655725
18.34453782,-0.002880877
18.3487395,-0.001000525
18.35294118,-0.008568553
18.35714286,0.007407499
18.36134454,0.008072515
18.36554622,3.57432E-05
18.3697479,0.001853349
18.37394958,-0.011034368
18.37815126,-0.006340851
18.38235294,-0.002065979
18.38655462,0.01012369
18.3907563,0.000260091
18.39495798,-0.008945642
18.39915966,-0.000156655
18.40336134,-0.000913884
18.40756303,0.00734002
18.41176471,-0.001719431
18.41596639,0.001848846
18.42016807,0.008482738
18.42436975,0.006819385
18.42857143,-0.003738234
18.43277311,-0.008235197
18.43697479,0.01006835
18.44117647,-0.012899177
18.44537815,-0.008339915
18.44957983,-0.003822917
18.45378151,0.001216038
18.45798319,0.011536623
18.46218487,-0.002209522
18.46638655,0.002465297
18.47058824,-0.001969397
18.47478992,0.003053359
18.4789916,-0.001600121
18.48319328,0.005042696
18.48739496,-0.001535153
18.49159664,-0.000964157
18.49579832,-0.003407291
18.5,0.003109465
18.50420168,0.006011171
18.50840336,-0.001898156
18.51260504,-0.006869686
18.51680672,-0.00353611
18.5210084,-0.006277971
18.52521008,-0.002534871
18.52941176,0.014278824
18.53361345,-0.00131195
18.53781513,-0.000201144
18.54201681,0.003881732
18.54621849,-0.000989808
18.55042017,-0.001601548
18.55462185,0.003885445
18.55882353,0.004133256
18.56302521,-0.006223806
18.56722689,-0.005035472
18.57142857,-0.001293849
18.57563025,-0.00640311
18.57983193,0.008320577
18.58403361,-0.000273864
18.58823529,0.001272434
18.59243697,-0.001460975
18.59663866,0.00943735
18.60084034,-0.001374674
18.60504202,-0.00876565
18.6092437,-0.003144133
18.61344538,0.001161107
18.61764706,0.011985718
18.62184874,-0.008312917
18.62605042,0.012161177
18.6302521,-0.007926186
18.63445378,0.000312727
18.63865546,-0.007377112
18.64285714,-0.010631227
18.64705882,0.006101027
18.6512605,0.014053269
18.65546218,-0.011969946
18.65966387,-0.00201195
18.66386555,0.008533626
18.66806723,0.009413311
18.67226891,0.005346197
18.67647059,-0.003719622
18.68067227,-0.00284946
18.68487395,-0.01179898
18.68907563,-0.000619174
18.69327731,-0.003381937
18.69747899,-0.002667884
18.70168067,-0.000200793
18.70588235,0.003493948
18.71008403,0.015664951
18.71428571,-0.009724151
18.71848739,-0.004408895
18.72268908,0.011266774
18.72689076,0.001372922
18.73109244,-0.010787145
18.73529412,0.008246259
18.7394958,-0.000252641
18.74369748,-0.001043598
18.74789916,0.008198611
18.75210084,-0.010889579
18.75630252,-0.004478633
18.7605042,0.001676113
18.76470588,-0.004988545
18.76890756,-0.00948005
18.77310924,-0.003968871
18.77731092,0.016995755
18.78151261,0.00919435
18.78571429,0.002629104
18.78991597,0.00814473
18.79411765,6.55892E-05
18.79831933,-0.011984676
18.80252101,-0.017202462
18.80672269,0.011359474
18.81092437,0.001871417
18.81512605,0.000400914
18.81932773,0.002726694
18.82352941,-0.009148322
18.82773109,-0.001751166
18.83193277,0.003922353
18.83613445,4.54919E-05
18.84033613,0.003335141
18.84453782,-0.006597073
18.8487395,-0.001054318
18.85294118,0.009760655
18.85714286,0.004877512
18.86134454,0.001637728
18.86554622,0.009607501
18.8697479,-0.015509452
18.87394958,0.000509311
18.87815126,-0.009362178
18.88235294,-0.005600447
18.88655462,0.001647259
18.8907563,0.004038666
18.89495798,0.00042088
18.89915966,0.003412843
18.90336134,0.010072889
18.90756303,-0.004688668
18.91176471,0.008251155
18.91596639,-0.002550906
18.92016807,-0.00774995
18.92436975,-0.011538632
18.92857143,-0.005559178
18.93277311,0.013139003
18.93697479,0.00200058
18.94117647,0.004646402
18.94537815,0.003639075
18.94957983,-0.002896998
18.95378151,0.003520594
18.95798319,-0.005895978
18.96218487,-0.005446192
18.96638655,-0.000528361
18.97058824,-0.004892495
18.97478992,0.00245419
18.9789916,0.001230254
18.98319328,0.000501361
18.98739496,0.007549003
18.99159664,0.000927357
18.99579832,-0.000713533
19,0.003903416
19.00420168,-0.000127917
19.00840336,-0.002004091
19.01260504,-0.007710916
19.01680672,-0.004110282
19.0210084,0.011135498
19.02521008,-0.007539543
19.02941176,-0.013539111
19.03361345,0.003218012
19.03781513,0.011518176
19.04201681,0.01128447
19.04621849,-0.001730161
19.05042017,-2.65497E-05
19.05462185,-0.000970712
19.05882353,0.000242491
19.06302521,0.00365144
19.06722689,-0.017623457
19.07142857,-0.01024744
19.07563025,0.005496224
19.07983193,0.003933
19.08403361,0.014443794
19.08823529,-0.002438647
19.09243697,-0.000607499
19.09663866,-0.00340541
19.10084034,0.003515206
19.10504202,-0.003819351
19.1092437,-0.006897629
19.11344538,0.008595979
19.11764706,0.010290126
19.12184874,-0.008445375
19.12605042,-0.003357487
19.1302521,-0.009789518
19.13445378,0.008153266
19.13865546,0.003778933
19.14285714,-0.003155539
19.14705882,0.001130923
19.1512605,-0.006084231
19.15546218,-0.000232853
19.15966387,0.004351873
19.16386555,-7.83432E-05
19.16806723,0.006860773
19.17226891,0.005451195
19.17647059,-0.010259024
19.18067227,0.011835417
19.18487395,-0.011432252
19.18907563,-0.010603891
19.19327731,0.007161157
19.19747899,-0.006003042
19.20168067,0.018146372
19.20588235,-0.011370071
19.21008403,0.003595182
19.21428571,-0.007612189
19.21848739,0.004048506
19.22268908,0.010991373
19.22689076,-0.009590946
19.23109244,-0.005694797
19.23529412,-0.004325039
19.2394958,0.00702011
19.24369748,0.006735886
19.24789916,0.008547229
19.25210084,0.000462603
19.25630252,0.000441461
19.2605042,-0.007050105
19.26470588,-0.017171423
19.26890756,-0.001119087
19.27310924,0.002889201
19.27731092,0.003929112
19.28151261,0.003894258
19.28571429,0.004669966
19.28991597,0.0033379
19.29411765,-5.04675E-05
19.29831933,-0.002477122
19.30252101,-0.001551514
19.30672269,-0.011072441
19.31092437,0.00780837
19.31512605,0.004139331
19.31932773,0.00177409
19.32352941,0.004212186
19.32773109,-0.007187496
19.33193277,-0.012748431
19.33613445,0.001837572
19.34033613,0.007806222
19.34453782,0.006941724
19.3487395,0.001051338
19.35294118,-0.000257536
19.35714286,-0.01070604
19.36134454,0.009262628
19.36554622,-0.007332376
19.3697479,-0.00836616
19.37394958,0.003210832
19.37815126,0.002888834
19.38235294,0.006245745
19.38655462,0.00610084
19.3907563,-0.002942957
19.39495798,0.003037156
19.39915966,-0.001720312
19.40336134,-0.0028748
19.40756303,0.002544748
19.41176471,-0.011213993
19.41596639,-0.002260502
19.42016807,0.006062174
19.42436975,-0.005391013
19.42857143,-0.003688331
19.43277311,0.011184965
19.43697479,0.005723985
19.44117647,-0.006295366
19.44537815,0.007452187
19.44957983,-0.008101819
19.45378151,-0.006880313
19.45798319,0.01648841
19.46218487,-0.000860189
19.46638655,-0.00028692
19.47058824,-0.003952294
19.47478992,-0.00408374
19.4789916,-0.00905981
19.48319328,-0.001512733
19.48739496,0.00301565
19.49159664,0.004553126
19.49579832,0.004927875
19.5,0.009560425
19.50420168,0.005912068
19.50840336,-0.01197897
19.51260504,-0.011779037
19.51680672,-0.010247396
19.5210084,0.00696742
19.52521008,0.003925923
19.52941176,0.014707289
19.53361345,-0.000834483
19.53781513,-0.003241672
19.54201681,0.003253689
19.54621849,0.00724498
19.55042017,-0.017028043
19.55462185,-0.003134938
19.55882353,0.002844441
19.56302521,-0.002658377
19.56722689,-0.002849453
19.57142857,-8.00441E-05
19.57563025,0.003900612
19.57983193,-0.002236632
19.58403361,0.007281063
19.58823529,0.014520958
19.59243697,-0.011034187
19.59663866,-0.002954763
19.60084034,-0.001965411
19.60504202,-0.00451153
19.6092437,0.014498985
19.61344538,-0.000648937
19.61764706,-0.007508568
19.62184874,-0.004925872
19.62605042,-0.002508487
19.6302521,0.00032607
19.63445378,0.005374183
19.63865546,-0.00230947
19.64285714,-0.000546026
19.64705882,0.001732493
19.6512605,-0.006194731
19.65546218,0.006852608
19.65966387,-0.000372339
19.66386555,0.006891855
19.66806723,0.001745394
19.67226891,0.007551045
19.67647059,-0.005612883
19.68067227,-0.010225266
19.68487395,-0.008105026
19.68907563,0.008491549
19.69327731,0.003009912
19.69747899,-0.008439279
19.70168067,0.001627773
19.70588235,-0.000953188
19.71008403,-0.002455654
19.71428571,0.001875989
19.71848739,-0.001147334
19.72268908,0.00821464
19.72689076,0.012605589
19.73109244,-0.004123467
19.73529412,-0.001848099
19.7394958,-0.002684112
19.74369748,-0.006592288
19.74789916,-0.005150823
19.75210084,0.009467894
19.75630252,0.002596051
19.7605042,0.000613938
19.76470588,-0.017984336
19.76890756,-0.001690409
19.77310924,0.008820258
19.77731092,-0.004395028
19.78151261,0.009541123
19.78571429,0.001537487
19.78991597,-0.001495632
19.79411765,0.006391552
19.79831933,-0.001780116
19.80252101,0.004463989
19.80672269,0.009508255
19.81092437,-0.011838198
19.81512605,-0.017724352
19.81932773,0.000192649
19.82352941,-0.004199104
19.82773109,0.009191662
19.83193277,0.002062634
19.83613445,0.00435863
19.84033613,0.00354015
19.84453782,-0.004546301
19.8487395,-0.005492981
19.85294118,0.008521639
19.85714286,0.001023622
19.86134454,0.004960483
19.86554622,-0.000599055
19.8697479,-0.002481803
19.87394958,-0.003087395
19.87815126,-0.00482635
19.88235294,-0.011911925
19.88655462,-0.003421648
19.8907563,0.003261423
19.89495798,0.012905284
19.89915966,0.010533913
19.90336134,0.002729781
19.90756303,-0.005111
19.91176471,-0.008778359
19.91596639,0.010908909
19.92016807,0.001909926
19.92436975,-0.008808479
19.92857143,-0.006254068
19.93277311,-0.001778194
19.93697479,-0.002554109
19.94117647,-0.010981246
19.94537815,0.001052907
19.94957983,0.020347029
19.95378151,0.010346041
19.95798319,-0.002665848
19.96218487,-0.003780595
19.96638655,0.000964093
19.97058824,-0.000449718
19.97478992,-0.001474673
19.9789916,-0.008118129
19.98319328,0.000561293
19.98739496,0.001228534
19.99159664,0.003484284
19.99579832,-0.005803976
20,-0.003246159
20.00420168,-0.002556782
20.00840336,0.010086625
20.01260504,-0.010749161
20.01680672,-0.00396074
20.0210084,0.006556791
20.02521008,0.019644755
20.02941176,0.013186432
20.03361345,0.000369266
20.03781513,-0.015805755
20.04201681,-0.012597394
20.04621849,-0.010968597
20.05042017,0.002222617
20.05462185,0.002399991
20.05882353,0.006876173
20.06302521,0.000634647
20.06722689,-0.002016724
20.07142857,0.006045752
20.07563025,-0.002766429
20.07983193,-0.000969243
20.08403361,-0.004160946
20.08823529,0.00020818
20.09243697,0.015729989
20.09663866,-0.007850566
20.10084034,-0.00165769
20.10504202,0.005043702
20.1092437,0.003952687
20.11344538,-0.006639988
20.11764706,0.005073541
20.12184874,-0.008713796
20.12605042,-0.011435196
20.1302521,-0.001864492
20.13445378,-0.002750293
20.13865546,0.011005837
20.14285714,0.009999488
20.14705882,0.009686484
20.1512605,-0.009812976
20.15546218,-0.007337641
20.15966387,0.002014859
20.16386555,-0.002221934
20.16806723,-0.00457058
20.17226891,0.006898099
20.17647059,0.004060149
20.18067227,0.006127202
20.18487395,0.003029435
20.18907563,-0.008081504
20.19327731,0.004685426
20.19747899,-0.009368827
20.20168067,-0.007582295
20.20588235,-0.00298512
20.21008403,-0.00984976
20.21428571,0.011365983
20.21848739,0.005574777
20.22268908,0.005615635
20.22689076,0.001182863
20.23109244,0.004080625
20.23529412,-0.004429648
20.2394958,0.008989924
20.24369748,-0.001902786
20.24789916,-0.010883205
20.25210084,-0.002441689
20.25630252,0.007873688
20.2605042,0.000989087
20.26470588,-0.0103872
20.26890756,0.00265752
20.27310924,-0.004560425
20.27731092,-0.000709049
20.28151261,0.007214019
20.28571429,0.003188068
20.28991597,-0.00432967
20.29411765,-0.002764599
20.29831933,-0.005951869
20.30252101,-0.000860818
20.30672269,0.009923356
20.31092437,0.010614646
20.31512605,0.008761068
20.31932773,0.001753306
20.32352941,-0.013575688
20.32773109,-0.015193289
20.33193277,0.004041577
20.33613445,0.007654125
20.34033613,0.001139398
20.34453782,-0.002167882
20.3487395,-0.009843921
20.35294118,-0.003713534
20.35714286,0.00146584
20.36134454,0.002869192
20.36554622,0.000606582
20.3697479,0.00010276
20.37394958,0.007903715
20.37815126,0.001752865
20.38235294,0.005422964
20.38655462,-0.003439425
20.3907563,0.00427345
20.39495798,-0.001571407
20.39915966,0.008787646
20.40336134,0.007116015
20.40756303,-0.007809049
20.41176471,-0.016777662
20.41596639,-0.013668368
20.42016807,-0.013241767
20.42436975,-0.005073908
20.42857143,0.000928317
20.43277311,-0.002756774
20.43697479,0.031377342
20.44117647,0.010717672
20.44537815,0.031710488
20.44957983,-0.005009306
20.45378151,-0.011552334
20.45798319,0.02028619
20.46218487,-0.03362861
20.46638655,0.007188754
20.47058824,-0.049676955
20.47478992,0.018165612
20.4789916,-0.025331187
20.48319328,0.029762455
20.48739496,-0.009365358
20.49159664,0.011708529
20.49579832,-0.009289544
20.5,0.021155243
20.50420168,-0.005702
20.50840336,0.036645614
20.51260504,-0.009600182
20.51680672,0.007786149
20.5210084,-0.015783185
20.52521008,-0.003590399
20.52941176,-0.041780593
20.53361345,0.0252529
20.53781513,-0.013841075
20.54201681,-0.012526673
20.54621849,0.025473675
20.55042017,-0.010110458
20.55462185,0.014064875
20.55882353,0.007512492
20.56302521,0.018639435
20.56722689,-0.010049886
20.57142857,-0.021091311
20.57563025,-0.007863112
20.57983193,0.012343698
20.58403361,-0.004081305
20.58823529,0.002804939
20.59243697,0.003159797
20.59663866,0.013214254
20.60084034,0.007281331
20.60504202,-0.017603588
20.6092437,-0.029712842
20.61344538,0.014034286
20.61764706,0.008865227
20.62184874,0.009809312
20.62605042,-0.010703588
20.6302521,0.020314775
20.63445378,-0.033030443
20.63865546,0.016587517
20.64285714,-0.003817158
20.64705882,0.014090386
20.6512605,-0.020068544
20.65546218,0.004436025
20.65966387,-0.005175415
20.66386555,0.016922351
20.66806723,0.019230257
20.67226891,-0.013847258
20.67647059,-0.005737068
20.68067227,-0.009153901
20.68487395,0.006388296
20.68907563,-0.020193306
20.69327731,-0.002726652
20.69747899,-0.001665161
20.70168067,0.014732037
20.70588235,0.015377693
20.71008403,0.018280735
20.71428571,-0.013005217
20.71848739,-0.011374111
20.72268908,-0.015064625
20.72689076,0.007705499
20.73109244,-0.007659899
20.73529412,0.014882569
20.7394958,0.00351837
20.74369748,-0.002256346
20.74789916,0.008311258
20.75210084,-0.022868576
20.75630252,0.01729394
20.7605042,-0.008298714
20.76470588,-0.007494159
20.76890756,-5.61182E-05
20.77310924,0.01102372
20.77731092,-0.00596431
20.78151261,0.013643632
20.78571429,-0.012127877
20.78991597,0.008319263
20.79411765,-0.004609953
20.79831933,-0.011416691
20.80252101,0.011217299
20.80672269,0.009377467
20.81092437,-0.006228657
20.81512605,-0.002163845
20.81932773,-0.011436422
20.82352941,0.008962317
20.82773109,0.005687408
20.83193277,-0.011736628
20.83613445,0.008741348
20.84033613,-0.003491757
20.84453782,-0.007083394
20.8487395,0.004639675
20.85294118,0.002467841
20.85714286,0.006291916
20.86134454,0.000695494
20.86554622,0.01095562
20.8697479,-0.006503798
20.87394958,-0.013891335
20.87815126,-0.013560837
20.88235294,0.002261028
20.88655462,0.022145356
20.8907563,-0.009672516
20.89495798,-0.003547345
20.89915966,0.003253589
20.90336134,0.014156978
20.90756303,-0.005708019
20.91176471,0.00397928
20.91596639,-0.006555104
20.92016807,-0.008033551
20.92436975,-0.001655219
